#,Date-Time (EST),Temperature   (°C)
1,02/24/2026 15:18:53,
2,02/24/2026 15:18:54,20.16
3,02/24/2026 15:25:35,
4,02/24/2026 15:28:54,19.17
5,02/24/2026 15:38:54,18.57
6,02/24/2026 15:48:54,18.27
7,02/24/2026 15:58:54,17.97
8,02/24/2026 16:08:54,17.67
9,02/24/2026 16:18:54,17.50
10,02/24/2026 16:28:54,17.29
11,02/24/2026 16:38:54,17.11
12,02/24/2026 16:48:54,16.99
13,02/24/2026 16:58:54,16.90
14,02/24/2026 17:08:54,16.77
15,02/24/2026 17:18:54,16.73
16,02/24/2026 17:28:54,16.64
17,02/24/2026 17:38:54,16.60
18,02/24/2026 17:48:54,16.51
19,02/24/2026 17:58:54,16.47
20,02/24/2026 18:08:54,16.43
21,02/24/2026 18:18:54,16.34
22,02/24/2026 18:28:54,16.30
23,02/24/2026 18:38:54,16.30
24,02/24/2026 18:48:54,16.26
25,02/24/2026 18:58:54,16.26
26,02/24/2026 19:08:54,16.21
27,02/24/2026 19:18:54,16.21
28,02/24/2026 19:28:54,16.21
29,02/24/2026 19:38:54,16.21
30,02/24/2026 19:48:54,16.21
31,02/24/2026 19:58:54,16.17
32,02/24/2026 20:08:54,16.17
33,02/24/2026 20:18:54,16.17
34,02/24/2026 20:28:54,16.17
35,02/24/2026 20:38:54,16.13
36,02/24/2026 20:48:54,16.13
37,02/24/2026 20:58:54,16.17
38,02/24/2026 21:08:54,16.13
39,02/24/2026 21:18:54,16.13
40,02/24/2026 21:28:54,16.08
41,02/24/2026 21:38:54,16.04
42,02/24/2026 21:48:54,16.04
43,02/24/2026 21:58:54,16.04
44,02/24/2026 22:08:54,15.96
45,02/24/2026 22:18:54,16.00
46,02/24/2026 22:28:54,16.04
47,02/24/2026 22:38:54,15.96
48,02/24/2026 22:48:54,16.00
49,02/24/2026 22:58:54,15.96
50,02/24/2026 23:08:54,16.04
51,02/24/2026 23:18:54,16.00
52,02/24/2026 23:28:54,16.00
53,02/24/2026 23:38:54,16.00
54,02/24/2026 23:48:54,16.04
55,02/24/2026 23:58:54,16.00
56,02/25/2026 00:08:54,16.00
57,02/25/2026 00:18:54,16.00
58,02/25/2026 00:28:54,16.00
59,02/25/2026 00:38:54,16.04
60,02/25/2026 00:48:54,16.04
61,02/25/2026 00:58:54,16.04
62,02/25/2026 01:08:54,16.04
63,02/25/2026 01:18:54,16.08
64,02/25/2026 01:28:54,16.04
65,02/25/2026 01:38:54,16.08
66,02/25/2026 01:48:54,16.08
67,02/25/2026 01:58:54,16.08
68,02/25/2026 02:08:54,16.04
69,02/25/2026 02:18:54,16.00
70,02/25/2026 02:28:54,16.00
71,02/25/2026 02:38:54,16.04
72,02/25/2026 02:48:54,16.08
73,02/25/2026 02:58:54,16.04
74,02/25/2026 03:08:54,16.04
75,02/25/2026 03:18:54,16.04
76,02/25/2026 03:28:54,16.04
77,02/25/2026 03:38:54,16.04
78,02/25/2026 03:48:54,16.04
79,02/25/2026 03:58:54,16.04
80,02/25/2026 04:08:54,16.08
81,02/25/2026 04:18:54,16.04
82,02/25/2026 04:28:54,16.08
83,02/25/2026 04:38:54,16.04
84,02/25/2026 04:48:54,16.13
85,02/25/2026 04:58:54,16.08
86,02/25/2026 05:08:54,16.08
87,02/25/2026 05:18:54,16.04
88,02/25/2026 05:28:54,16.04
89,02/25/2026 05:38:54,16.04
90,02/25/2026 05:48:54,16.08
91,02/25/2026 05:58:54,16.04
92,02/25/2026 06:08:54,16.08
93,02/25/2026 06:18:54,16.04
94,02/25/2026 06:28:54,16.04
95,02/25/2026 06:38:54,16.00
96,02/25/2026 06:48:54,16.04
97,02/25/2026 06:58:54,16.04
98,02/25/2026 07:08:54,16.04
99,02/25/2026 07:18:54,16.13
100,02/25/2026 07:28:54,16.08
101,02/25/2026 07:38:54,16.08
102,02/25/2026 07:48:54,16.08
103,02/25/2026 07:58:54,16.08
104,02/25/2026 08:08:54,16.13
105,02/25/2026 08:18:54,16.13
106,02/25/2026 08:28:54,16.08
107,02/25/2026 08:38:54,16.13
108,02/25/2026 08:48:54,16.08
109,02/25/2026 08:58:54,16.08
110,02/25/2026 09:08:54,16.08
111,02/25/2026 09:18:54,16.08
112,02/25/2026 09:28:54,16.08
113,02/25/2026 09:38:54,16.08
114,02/25/2026 09:48:54,16.08
115,02/25/2026 09:58:54,16.04
116,02/25/2026 10:08:54,16.08
117,02/25/2026 10:18:54,16.08
118,02/25/2026 10:28:54,16.08
119,02/25/2026 10:38:54,16.04
120,02/25/2026 10:48:54,16.08
121,02/25/2026 10:58:54,16.13
122,02/25/2026 11:08:54,16.08
123,02/25/2026 11:18:54,16.04
124,02/25/2026 11:28:54,16.08
125,02/25/2026 11:38:54,16.04
126,02/25/2026 11:48:54,16.08
127,02/25/2026 11:58:54,16.08
128,02/25/2026 12:08:54,16.04
129,02/25/2026 12:18:54,16.08
130,02/25/2026 12:28:54,16.08
131,02/25/2026 12:38:54,16.08
132,02/25/2026 12:48:54,16.08
133,02/25/2026 12:58:54,16.08
134,02/25/2026 13:08:54,16.04
135,02/25/2026 13:18:54,16.13
136,02/25/2026 13:28:54,16.08
137,02/25/2026 13:38:54,16.08
138,02/25/2026 13:48:54,16.08
139,02/25/2026 13:58:54,16.08
140,02/25/2026 14:08:54,16.04
141,02/25/2026 14:18:54,16.04
142,02/25/2026 14:28:54,16.08
143,02/25/2026 14:38:54,16.04
144,02/25/2026 14:48:54,16.13
145,02/25/2026 14:58:54,16.04
146,02/25/2026 15:08:54,16.08
147,02/25/2026 15:18:54,16.08
148,02/25/2026 15:28:54,16.08
149,02/25/2026 15:38:54,16.08
150,02/25/2026 15:48:54,16.13
151,02/25/2026 15:58:54,16.08
152,02/25/2026 16:08:54,16.04
153,02/25/2026 16:18:54,16.04
154,02/25/2026 16:28:54,16.00
155,02/25/2026 16:38:54,15.96
156,02/25/2026 16:48:54,15.91
157,02/25/2026 16:58:54,15.96
158,02/25/2026 17:08:54,15.87
159,02/25/2026 17:18:54,15.91
160,02/25/2026 17:28:54,15.91
161,02/25/2026 17:38:54,15.87
162,02/25/2026 17:48:54,15.87
163,02/25/2026 17:58:54,15.91
164,02/25/2026 18:08:54,15.87
165,02/25/2026 18:18:54,15.87
166,02/25/2026 18:28:54,15.91
167,02/25/2026 18:38:54,15.96
168,02/25/2026 18:48:54,15.96
169,02/25/2026 18:58:54,15.96
170,02/25/2026 19:08:54,15.91
171,02/25/2026 19:18:54,15.96
172,02/25/2026 19:28:54,15.91
173,02/25/2026 19:38:54,15.96
174,02/25/2026 19:48:54,15.91
175,02/25/2026 19:58:54,15.96
176,02/25/2026 20:08:54,15.96
177,02/25/2026 20:18:54,15.96
178,02/25/2026 20:28:54,15.96
179,02/25/2026 20:38:54,16.00
180,02/25/2026 20:48:54,15.91
181,02/25/2026 20:58:54,16.04
182,02/25/2026 21:08:54,16.00
183,02/25/2026 21:18:54,16.00
184,02/25/2026 21:28:54,16.04
185,02/25/2026 21:38:54,16.04
186,02/25/2026 21:48:54,16.00
187,02/25/2026 21:58:54,16.04
188,02/25/2026 22:08:54,16.04
189,02/25/2026 22:18:54,16.08
190,02/25/2026 22:28:54,16.04
191,02/25/2026 22:38:54,16.04
192,02/25/2026 22:48:54,16.08
193,02/25/2026 22:58:54,16.04
194,02/25/2026 23:08:54,16.08
195,02/25/2026 23:18:54,16.08
196,02/25/2026 23:28:54,16.04
197,02/25/2026 23:38:54,16.04
198,02/25/2026 23:48:54,16.08
199,02/25/2026 23:58:54,16.08
200,02/26/2026 00:08:54,16.08
201,02/26/2026 00:18:54,16.08
202,02/26/2026 00:28:54,16.08
203,02/26/2026 00:38:54,16.04
204,02/26/2026 00:48:54,16.13
205,02/26/2026 00:58:54,16.08
206,02/26/2026 01:08:54,16.13
207,02/26/2026 01:18:54,16.13
208,02/26/2026 01:28:54,16.08
209,02/26/2026 01:38:54,16.08
210,02/26/2026 01:48:54,16.08
211,02/26/2026 01:58:54,16.08
212,02/26/2026 02:08:54,16.08
213,02/26/2026 02:18:54,16.13
214,02/26/2026 02:28:54,16.08
215,02/26/2026 02:38:54,16.13
216,02/26/2026 02:48:54,16.08
217,02/26/2026 02:58:54,16.08
218,02/26/2026 03:08:54,16.13
219,02/26/2026 03:18:54,16.13
220,02/26/2026 03:28:54,16.13
221,02/26/2026 03:38:54,16.08
222,02/26/2026 03:48:54,16.08
223,02/26/2026 03:58:54,16.08
224,02/26/2026 04:08:54,16.13
225,02/26/2026 04:18:54,16.13
226,02/26/2026 04:28:54,16.13
227,02/26/2026 04:38:54,16.13
228,02/26/2026 04:48:54,16.13
229,02/26/2026 04:58:54,16.13
230,02/26/2026 05:08:54,16.08
231,02/26/2026 05:18:54,16.08
232,02/26/2026 05:28:54,16.13
233,02/26/2026 05:38:54,16.13
234,02/26/2026 05:48:54,16.13
235,02/26/2026 05:58:54,16.13
236,02/26/2026 06:08:54,16.13
237,02/26/2026 06:18:54,16.13
238,02/26/2026 06:28:54,16.17
239,02/26/2026 06:38:54,16.13
240,02/26/2026 06:48:54,16.13
241,02/26/2026 06:58:54,16.13
242,02/26/2026 07:08:54,16.13
243,02/26/2026 07:18:54,16.17
244,02/26/2026 07:28:54,16.13
245,02/26/2026 07:38:54,16.17
246,02/26/2026 07:48:54,16.17
247,02/26/2026 07:58:54,16.17
248,02/26/2026 08:08:54,16.17
249,02/26/2026 08:18:54,16.17
250,02/26/2026 08:28:54,16.17
251,02/26/2026 08:38:54,16.17
252,02/26/2026 08:48:54,16.17
253,02/26/2026 08:58:54,16.17
254,02/26/2026 09:08:54,16.17
255,02/26/2026 09:18:54,16.17
256,02/26/2026 09:28:54,16.13
257,02/26/2026 09:38:54,16.13
258,02/26/2026 09:48:54,16.17
259,02/26/2026 09:58:54,16.13
260,02/26/2026 10:08:54,16.17
261,02/26/2026 10:18:54,16.13
262,02/26/2026 10:28:54,16.13
263,02/26/2026 10:38:54,16.17
264,02/26/2026 10:48:54,16.13
265,02/26/2026 10:58:54,16.17
266,02/26/2026 11:08:54,16.13
267,02/26/2026 11:18:54,16.17
268,02/26/2026 11:28:54,16.17
269,02/26/2026 11:38:54,16.17
270,02/26/2026 11:48:54,16.17
271,02/26/2026 11:58:54,16.17
272,02/26/2026 12:08:54,16.13
273,02/26/2026 12:18:54,16.17
274,02/26/2026 12:28:54,16.17
275,02/26/2026 12:38:54,16.17
276,02/26/2026 12:48:54,16.17
277,02/26/2026 12:58:54,16.17
278,02/26/2026 13:08:54,16.13
279,02/26/2026 13:18:54,16.17
280,02/26/2026 13:28:54,16.17
281,02/26/2026 13:38:54,16.13
282,02/26/2026 13:48:54,16.17
283,02/26/2026 13:58:54,16.17
284,02/26/2026 14:08:54,16.17
285,02/26/2026 14:18:54,16.17
286,02/26/2026 14:28:54,16.17
287,02/26/2026 14:38:54,16.13
288,02/26/2026 14:48:54,16.08
289,02/26/2026 14:58:54,16.08
290,02/26/2026 15:08:54,16.13
291,02/26/2026 15:18:54,16.08
292,02/26/2026 15:28:54,16.08
