"z_asymp","z_asymp_var","lambda","lambda.var","pop","num_contrasts","arr"
0.85641419070403,0.0487459518978779,0.503462127271611,0.191500753888951,"CP",9,0.142735698450672
0.458042647665566,0.012103840568054,41.245412726886,9364.66475042333,"OP",8,0.0763404412775944
